image_name,relative_path,label
Copy of Photograph-showing-the-presence-of-alluvial-soil-along-stream-course-dry-near-Patlodha_Q640.jpg,backend/data/Combined/Alluvial_soil/Copy of Photograph-showing-the-presence-of-alluvial-soil-along-stream-course-dry-near-Patlodha_Q640.jpg,Alluvial_soil
Copy of photo_2022-06-01_07-04-38.jpg,backend/data/Combined/Alluvial_soil/Copy of photo_2022-06-01_07-04-38.jpg,Alluvial_soil
Copy of photo_2022-06-01_07-04-46.jpg,backend/data/Combined/Alluvial_soil/Copy of photo_2022-06-01_07-04-46.jpg,Alluvial_soil
Copy of photo_2022-06-01_07-05-32.jpg,backend/data/Combined/Alluvial_soil/Copy of photo_2022-06-01_07-05-32.jpg,Alluvial_soil
Copy of photo_2022-06-01_07-05-40.jpg,backend/data/Combined/Alluvial_soil/Copy of photo_2022-06-01_07-05-40.jpg,Alluvial_soil
Copy of photo_2022-06-01_07-05-44.jpg,backend/data/Combined/Alluvial_soil/Copy of photo_2022-06-01_07-05-44.jpg,Alluvial_soil
Copy of photo_2022-06-01_07-05-48.jpg,backend/data/Combined/Alluvial_soil/Copy of photo_2022-06-01_07-05-48.jpg,Alluvial_soil
Copy of photo_2022-06-01_07-05-52.jpg,backend/data/Combined/Alluvial_soil/Copy of photo_2022-06-01_07-05-52.jpg,Alluvial_soil
Copy of photo_2022-06-01_07-05-56.jpg,backend/data/Combined/Alluvial_soil/Copy of photo_2022-06-01_07-05-56.jpg,Alluvial_soil
Copy of photo_2022-06-01_07-06-00.jpg,backend/data/Combined/Alluvial_soil/Copy of photo_2022-06-01_07-06-00.jpg,Alluvial_soil
Copy of photo_2022-06-01_07-06-04.jpg,backend/data/Combined/Alluvial_soil/Copy of photo_2022-06-01_07-06-04.jpg,Alluvial_soil
Copy of photo_2022-06-01_07-06-07.jpg,backend/data/Combined/Alluvial_soil/Copy of photo_2022-06-01_07-06-07.jpg,Alluvial_soil
Copy of photo_2022-06-01_07-06-11.jpg,backend/data/Combined/Alluvial_soil/Copy of photo_2022-06-01_07-06-11.jpg,Alluvial_soil
Copy of photo_2022-06-01_07-06-15.jpg,backend/data/Combined/Alluvial_soil/Copy of photo_2022-06-01_07-06-15.jpg,Alluvial_soil
Copy of photo_2022-06-01_07-06-18.jpg,backend/data/Combined/Alluvial_soil/Copy of photo_2022-06-01_07-06-18.jpg,Alluvial_soil
Copy of photo_2022-06-01_07-06-23.jpg,backend/data/Combined/Alluvial_soil/Copy of photo_2022-06-01_07-06-23.jpg,Alluvial_soil
Copy of photo_2022-06-01_07-06-27.jpg,backend/data/Combined/Alluvial_soil/Copy of photo_2022-06-01_07-06-27.jpg,Alluvial_soil
Copy of photo_2022-06-01_07-06-30.jpg,backend/data/Combined/Alluvial_soil/Copy of photo_2022-06-01_07-06-30.jpg,Alluvial_soil
Copy of photo_2022-06-01_07-06-33.jpg,backend/data/Combined/Alluvial_soil/Copy of photo_2022-06-01_07-06-33.jpg,Alluvial_soil
Copy of photo_2022-06-01_07-06-37.jpg,backend/data/Combined/Alluvial_soil/Copy of photo_2022-06-01_07-06-37.jpg,Alluvial_soil
Copy of photo_2022-06-01_07-06-41.jpg,backend/data/Combined/Alluvial_soil/Copy of photo_2022-06-01_07-06-41.jpg,Alluvial_soil
Copy of photo_2022-06-01_07-06-45.jpg,backend/data/Combined/Alluvial_soil/Copy of photo_2022-06-01_07-06-45.jpg,Alluvial_soil
Copy of photo_2022-06-01_07-06-48.jpg,backend/data/Combined/Alluvial_soil/Copy of photo_2022-06-01_07-06-48.jpg,Alluvial_soil
Copy of photo_2022-06-01_07-06-52.jpg,backend/data/Combined/Alluvial_soil/Copy of photo_2022-06-01_07-06-52.jpg,Alluvial_soil
Copy of photo_2022-06-01_07-06-57.jpg,backend/data/Combined/Alluvial_soil/Copy of photo_2022-06-01_07-06-57.jpg,Alluvial_soil
Copy of photo_2022-06-01_07-07-00.jpg,backend/data/Combined/Alluvial_soil/Copy of photo_2022-06-01_07-07-00.jpg,Alluvial_soil
Copy of photo_2022-06-01_07-07-04.jpg,backend/data/Combined/Alluvial_soil/Copy of photo_2022-06-01_07-07-04.jpg,Alluvial_soil
Copy of photo_2022-06-01_07-07-08.jpg,backend/data/Combined/Alluvial_soil/Copy of photo_2022-06-01_07-07-08.jpg,Alluvial_soil
Copy of photo_2022-06-01_07-07-11.jpg,backend/data/Combined/Alluvial_soil/Copy of photo_2022-06-01_07-07-11.jpg,Alluvial_soil
Copy of photo_2022-06-01_07-07-15.jpg,backend/data/Combined/Alluvial_soil/Copy of photo_2022-06-01_07-07-15.jpg,Alluvial_soil
Copy of photo_2022-06-01_07-07-20.jpg,backend/data/Combined/Alluvial_soil/Copy of photo_2022-06-01_07-07-20.jpg,Alluvial_soil
Copy of photo_2022-06-01_07-07-37.jpg,backend/data/Combined/Alluvial_soil/Copy of photo_2022-06-01_07-07-37.jpg,Alluvial_soil
Copy of photo_2022-06-01_07-07-41.jpg,backend/data/Combined/Alluvial_soil/Copy of photo_2022-06-01_07-07-41.jpg,Alluvial_soil
Copy of photo_2022-06-01_07-07-45.jpg,backend/data/Combined/Alluvial_soil/Copy of photo_2022-06-01_07-07-45.jpg,Alluvial_soil
Copy of photo_2022-06-01_07-07-48.jpg,backend/data/Combined/Alluvial_soil/Copy of photo_2022-06-01_07-07-48.jpg,Alluvial_soil
Copy of photo_2022-06-01_07-07-52.jpg,backend/data/Combined/Alluvial_soil/Copy of photo_2022-06-01_07-07-52.jpg,Alluvial_soil
Copy of photo_2022-06-01_07-07-56.jpg,backend/data/Combined/Alluvial_soil/Copy of photo_2022-06-01_07-07-56.jpg,Alluvial_soil
Copy of photo_2022-06-01_07-08-00.jpg,backend/data/Combined/Alluvial_soil/Copy of photo_2022-06-01_07-08-00.jpg,Alluvial_soil
Copy of photo_2022-06-01_07-08-03.jpg,backend/data/Combined/Alluvial_soil/Copy of photo_2022-06-01_07-08-03.jpg,Alluvial_soil
Copy of photo_2022-06-01_07-08-07.jpg,backend/data/Combined/Alluvial_soil/Copy of photo_2022-06-01_07-08-07.jpg,Alluvial_soil
Copy of photo_2022-06-01_07-08-10.jpg,backend/data/Combined/Alluvial_soil/Copy of photo_2022-06-01_07-08-10.jpg,Alluvial_soil
Copy of photo_2022-06-01_07-08-14.jpg,backend/data/Combined/Alluvial_soil/Copy of photo_2022-06-01_07-08-14.jpg,Alluvial_soil
Copy of photo_2022-06-01_07-08-18.jpg,backend/data/Combined/Alluvial_soil/Copy of photo_2022-06-01_07-08-18.jpg,Alluvial_soil
Copy of photo_2022-06-01_07-08-22.jpg,backend/data/Combined/Alluvial_soil/Copy of photo_2022-06-01_07-08-22.jpg,Alluvial_soil
Copy of photo_2022-06-01_07-08-26.jpg,backend/data/Combined/Alluvial_soil/Copy of photo_2022-06-01_07-08-26.jpg,Alluvial_soil
Copy of photo_2022-06-01_07-08-29.jpg,backend/data/Combined/Alluvial_soil/Copy of photo_2022-06-01_07-08-29.jpg,Alluvial_soil
Copy of photo_2022-06-01_07-08-33.jpg,backend/data/Combined/Alluvial_soil/Copy of photo_2022-06-01_07-08-33.jpg,Alluvial_soil
Copy of photo_2022-06-01_07-08-36.jpg,backend/data/Combined/Alluvial_soil/Copy of photo_2022-06-01_07-08-36.jpg,Alluvial_soil
Copy of photo_2022-06-01_07-08-40.jpg,backend/data/Combined/Alluvial_soil/Copy of photo_2022-06-01_07-08-40.jpg,Alluvial_soil
Copy of photo_2022-06-01_07-08-43.jpg,backend/data/Combined/Alluvial_soil/Copy of photo_2022-06-01_07-08-43.jpg,Alluvial_soil
Copy of photo_2022-06-01_07-08-46.jpg,backend/data/Combined/Alluvial_soil/Copy of photo_2022-06-01_07-08-46.jpg,Alluvial_soil
Copy of photo_2022-06-01_07-08-50.jpg,backend/data/Combined/Alluvial_soil/Copy of photo_2022-06-01_07-08-50.jpg,Alluvial_soil
Copy of photo_2022-06-01_07-08-54.jpg,backend/data/Combined/Alluvial_soil/Copy of photo_2022-06-01_07-08-54.jpg,Alluvial_soil
Copy of photo_2022-06-01_07-08-57.jpg,backend/data/Combined/Alluvial_soil/Copy of photo_2022-06-01_07-08-57.jpg,Alluvial_soil
Copy of photo_2022-06-01_07-09-01.jpg,backend/data/Combined/Alluvial_soil/Copy of photo_2022-06-01_07-09-01.jpg,Alluvial_soil
Copy of photo_2022-06-01_07-09-04.jpg,backend/data/Combined/Alluvial_soil/Copy of photo_2022-06-01_07-09-04.jpg,Alluvial_soil
Copy of photo_2022-06-01_07-09-07.jpg,backend/data/Combined/Alluvial_soil/Copy of photo_2022-06-01_07-09-07.jpg,Alluvial_soil
Copy of photo_2022-06-01_07-09-11.jpg,backend/data/Combined/Alluvial_soil/Copy of photo_2022-06-01_07-09-11.jpg,Alluvial_soil
Copy of photo_2022-06-01_07-09-14.jpg,backend/data/Combined/Alluvial_soil/Copy of photo_2022-06-01_07-09-14.jpg,Alluvial_soil
Copy of photo_2022-06-01_07-09-17.jpg,backend/data/Combined/Alluvial_soil/Copy of photo_2022-06-01_07-09-17.jpg,Alluvial_soil
Copy of photo_2022-06-01_07-09-20.jpg,backend/data/Combined/Alluvial_soil/Copy of photo_2022-06-01_07-09-20.jpg,Alluvial_soil
Copy of photo_2022-06-01_07-09-23.jpg,backend/data/Combined/Alluvial_soil/Copy of photo_2022-06-01_07-09-23.jpg,Alluvial_soil
Copy of photo_2022-06-01_07-09-27.jpg,backend/data/Combined/Alluvial_soil/Copy of photo_2022-06-01_07-09-27.jpg,Alluvial_soil
Copy of photo_2022-06-01_07-09-31.jpg,backend/data/Combined/Alluvial_soil/Copy of photo_2022-06-01_07-09-31.jpg,Alluvial_soil
Copy of photo_2022-06-01_07-09-35.jpg,backend/data/Combined/Alluvial_soil/Copy of photo_2022-06-01_07-09-35.jpg,Alluvial_soil
Copy of photo_2022-06-01_07-09-39.jpg,backend/data/Combined/Alluvial_soil/Copy of photo_2022-06-01_07-09-39.jpg,Alluvial_soil
Copy of photo_2022-06-01_07-09-42.jpg,backend/data/Combined/Alluvial_soil/Copy of photo_2022-06-01_07-09-42.jpg,Alluvial_soil
Copy of photo_2022-06-01_07-09-46.jpg,backend/data/Combined/Alluvial_soil/Copy of photo_2022-06-01_07-09-46.jpg,Alluvial_soil
Copy of photo_2022-06-01_07-09-49.jpg,backend/data/Combined/Alluvial_soil/Copy of photo_2022-06-01_07-09-49.jpg,Alluvial_soil
Copy of photo_2022-06-01_07-09-53.jpg,backend/data/Combined/Alluvial_soil/Copy of photo_2022-06-01_07-09-53.jpg,Alluvial_soil
Copy of photo_2022-06-01_07-09-58.jpg,backend/data/Combined/Alluvial_soil/Copy of photo_2022-06-01_07-09-58.jpg,Alluvial_soil
Copy of photo_2022-06-01_07-10-02.jpg,backend/data/Combined/Alluvial_soil/Copy of photo_2022-06-01_07-10-02.jpg,Alluvial_soil
Copy of photo_2022-06-01_07-10-05.jpg,backend/data/Combined/Alluvial_soil/Copy of photo_2022-06-01_07-10-05.jpg,Alluvial_soil
Copy of photo_2022-06-01_07-10-09.jpg,backend/data/Combined/Alluvial_soil/Copy of photo_2022-06-01_07-10-09.jpg,Alluvial_soil
Copy of photo_2022-06-01_07-10-12.jpg,backend/data/Combined/Alluvial_soil/Copy of photo_2022-06-01_07-10-12.jpg,Alluvial_soil
Copy of photo_2022-06-01_07-10-15.jpg,backend/data/Combined/Alluvial_soil/Copy of photo_2022-06-01_07-10-15.jpg,Alluvial_soil
Copy of photo_2022-06-01_07-10-17.jpg,backend/data/Combined/Alluvial_soil/Copy of photo_2022-06-01_07-10-17.jpg,Alluvial_soil
Copy of photo_2022-06-01_07-10-21.jpg,backend/data/Combined/Alluvial_soil/Copy of photo_2022-06-01_07-10-21.jpg,Alluvial_soil
Copy of photo_2022-06-01_07-10-24.jpg,backend/data/Combined/Alluvial_soil/Copy of photo_2022-06-01_07-10-24.jpg,Alluvial_soil
Copy of photo_2022-06-01_07-10-28.jpg,backend/data/Combined/Alluvial_soil/Copy of photo_2022-06-01_07-10-28.jpg,Alluvial_soil
Copy of Sample10.0.jpg,backend/data/Combined/Alluvial_soil/Copy of Sample10.0.jpg,Alluvial_soil
Copy of Sample10.120.jpg,backend/data/Combined/Alluvial_soil/Copy of Sample10.120.jpg,Alluvial_soil
Copy of Sample10.150.jpg,backend/data/Combined/Alluvial_soil/Copy of Sample10.150.jpg,Alluvial_soil
Copy of Sample10.180.jpg,backend/data/Combined/Alluvial_soil/Copy of Sample10.180.jpg,Alluvial_soil
Copy of Sample10.30.jpg,backend/data/Combined/Alluvial_soil/Copy of Sample10.30.jpg,Alluvial_soil
Copy of Sample10.60.jpg,backend/data/Combined/Alluvial_soil/Copy of Sample10.60.jpg,Alluvial_soil
Copy of Sample10.90.jpg,backend/data/Combined/Alluvial_soil/Copy of Sample10.90.jpg,Alluvial_soil
Copy of Sample11.0.jpg,backend/data/Combined/Alluvial_soil/Copy of Sample11.0.jpg,Alluvial_soil
Copy of Sample11.120.jpg,backend/data/Combined/Alluvial_soil/Copy of Sample11.120.jpg,Alluvial_soil
Copy of Sample11.150.jpg,backend/data/Combined/Alluvial_soil/Copy of Sample11.150.jpg,Alluvial_soil
Copy of Sample11.180.jpg,backend/data/Combined/Alluvial_soil/Copy of Sample11.180.jpg,Alluvial_soil
Copy of Sample11.30.jpg,backend/data/Combined/Alluvial_soil/Copy of Sample11.30.jpg,Alluvial_soil
Copy of Sample11.60.jpg,backend/data/Combined/Alluvial_soil/Copy of Sample11.60.jpg,Alluvial_soil
Copy of Sample11.90.jpg,backend/data/Combined/Alluvial_soil/Copy of Sample11.90.jpg,Alluvial_soil
Copy of Sample13.0.jpg,backend/data/Combined/Alluvial_soil/Copy of Sample13.0.jpg,Alluvial_soil
Copy of Sample13.120.jpg,backend/data/Combined/Alluvial_soil/Copy of Sample13.120.jpg,Alluvial_soil
Copy of Sample13.150.jpg,backend/data/Combined/Alluvial_soil/Copy of Sample13.150.jpg,Alluvial_soil
Copy of Sample13.180.jpg,backend/data/Combined/Alluvial_soil/Copy of Sample13.180.jpg,Alluvial_soil
Copy of Sample13.30.jpg,backend/data/Combined/Alluvial_soil/Copy of Sample13.30.jpg,Alluvial_soil
Copy of Sample13.60.jpg,backend/data/Combined/Alluvial_soil/Copy of Sample13.60.jpg,Alluvial_soil
Copy of Sample13.90.jpg,backend/data/Combined/Alluvial_soil/Copy of Sample13.90.jpg,Alluvial_soil
Copy of Sample9.0.jpg,backend/data/Combined/Alluvial_soil/Copy of Sample9.0.jpg,Alluvial_soil
Copy of Sample9.120.jpg,backend/data/Combined/Alluvial_soil/Copy of Sample9.120.jpg,Alluvial_soil
Copy of Sample9.150.jpg,backend/data/Combined/Alluvial_soil/Copy of Sample9.150.jpg,Alluvial_soil
Copy of Sample9.180.jpg,backend/data/Combined/Alluvial_soil/Copy of Sample9.180.jpg,Alluvial_soil
Copy of Sample9.30.jpg,backend/data/Combined/Alluvial_soil/Copy of Sample9.30.jpg,Alluvial_soil
Copy of Sample9.60.jpg,backend/data/Combined/Alluvial_soil/Copy of Sample9.60.jpg,Alluvial_soil
Copy of Sample9.90.jpg,backend/data/Combined/Alluvial_soil/Copy of Sample9.90.jpg,Alluvial_soil
Copy of seamless-texture-dry-cracked-sand-clay-soil_97070-1703.jpg,backend/data/Combined/Alluvial_soil/Copy of seamless-texture-dry-cracked-sand-clay-soil_97070-1703.jpg,Alluvial_soil
Copy of Soils-of-India.jpg,backend/data/Combined/Alluvial_soil/Copy of Soils-of-India.jpg,Alluvial_soil
Copy of unnamed-1-2.jpg,backend/data/Combined/Alluvial_soil/Copy of unnamed-1-2.jpg,Alluvial_soil
Copy of v4-460px-Make-Clay-from-Indigenous-Soil-Step-1-Version-2.jpg,backend/data/Combined/Alluvial_soil/Copy of v4-460px-Make-Clay-from-Indigenous-Soil-Step-1-Version-2.jpg,Alluvial_soil
desktop_137249cc-6732-40b3-94e1-1381ad82c07f.jpg,backend/data/Combined/Alluvial_soil/desktop_137249cc-6732-40b3-94e1-1381ad82c07f.jpg,Alluvial_soil
image (2).jpeg,backend/data/Combined/Alluvial_soil/image (2).jpeg,Alluvial_soil
image14 (2).jpeg,backend/data/Combined/Alluvial_soil/image14 (2).jpeg,Alluvial_soil
image14 (3).jpeg,backend/data/Combined/Alluvial_soil/image14 (3).jpeg,Alluvial_soil
image15 (2).jpeg,backend/data/Combined/Alluvial_soil/image15 (2).jpeg,Alluvial_soil
image16 (2).jpeg,backend/data/Combined/Alluvial_soil/image16 (2).jpeg,Alluvial_soil
image16 (3).jpeg,backend/data/Combined/Alluvial_soil/image16 (3).jpeg,Alluvial_soil
image17 (2).jpeg,backend/data/Combined/Alluvial_soil/image17 (2).jpeg,Alluvial_soil
image18.jpeg,backend/data/Combined/Alluvial_soil/image18.jpeg,Alluvial_soil
image19 (2).jpeg,backend/data/Combined/Alluvial_soil/image19 (2).jpeg,Alluvial_soil
image2 (2).jpeg,backend/data/Combined/Alluvial_soil/image2 (2).jpeg,Alluvial_soil
image24 (2).jpeg,backend/data/Combined/Alluvial_soil/image24 (2).jpeg,Alluvial_soil
image24 (3).jpeg,backend/data/Combined/Alluvial_soil/image24 (3).jpeg,Alluvial_soil
image3 (2).jpeg,backend/data/Combined/Alluvial_soil/image3 (2).jpeg,Alluvial_soil
image30 (2).jpeg,backend/data/Combined/Alluvial_soil/image30 (2).jpeg,Alluvial_soil
image6 (2).jpeg,backend/data/Combined/Alluvial_soil/image6 (2).jpeg,Alluvial_soil
image7 (2).jpeg,backend/data/Combined/Alluvial_soil/image7 (2).jpeg,Alluvial_soil
image7.jpeg,backend/data/Combined/Alluvial_soil/image7.jpeg,Alluvial_soil
images105.jpg,backend/data/Combined/Alluvial_soil/images105.jpg,Alluvial_soil
images19 (2).jpg,backend/data/Combined/Alluvial_soil/images19 (2).jpg,Alluvial_soil
images21.jpg,backend/data/Combined/Alluvial_soil/images21.jpg,Alluvial_soil
images42.jpg,backend/data/Combined/Alluvial_soil/images42.jpg,Alluvial_soil
images58.jpg,backend/data/Combined/Alluvial_soil/images58.jpg,Alluvial_soil
images60.jpg,backend/data/Combined/Alluvial_soil/images60.jpg,Alluvial_soil
images64.jpg,backend/data/Combined/Alluvial_soil/images64.jpg,Alluvial_soil
images76 (2).jpg,backend/data/Combined/Alluvial_soil/images76 (2).jpg,Alluvial_soil
images77 (2).jpg,backend/data/Combined/Alluvial_soil/images77 (2).jpg,Alluvial_soil
images78 (2).jpg,backend/data/Combined/Alluvial_soil/images78 (2).jpg,Alluvial_soil
images81.jpg,backend/data/Combined/Alluvial_soil/images81.jpg,Alluvial_soil
images84.jpg,backend/data/Combined/Alluvial_soil/images84.jpg,Alluvial_soil
images86.jpg,backend/data/Combined/Alluvial_soil/images86.jpg,Alluvial_soil
images93.jpg,backend/data/Combined/Alluvial_soil/images93.jpg,Alluvial_soil
images96.jpg,backend/data/Combined/Alluvial_soil/images96.jpg,Alluvial_soil
images97.jpg,backend/data/Combined/Alluvial_soil/images97.jpg,Alluvial_soil
IMG-20220531-WA0017.jpg,backend/data/Combined/Alluvial_soil/IMG-20220531-WA0017.jpg,Alluvial_soil
IMG-20220531-WA0018.jpg,backend/data/Combined/Alluvial_soil/IMG-20220531-WA0018.jpg,Alluvial_soil
IMG-20220531-WA0019.jpg,backend/data/Combined/Alluvial_soil/IMG-20220531-WA0019.jpg,Alluvial_soil
IMG-20220531-WA0020.jpg,backend/data/Combined/Alluvial_soil/IMG-20220531-WA0020.jpg,Alluvial_soil
IMG-20220531-WA0021.jpg,backend/data/Combined/Alluvial_soil/IMG-20220531-WA0021.jpg,Alluvial_soil
IMG-20220531-WA0022.jpg,backend/data/Combined/Alluvial_soil/IMG-20220531-WA0022.jpg,Alluvial_soil
IMG-20220531-WA0023.jpg,backend/data/Combined/Alluvial_soil/IMG-20220531-WA0023.jpg,Alluvial_soil
IMG-20220531-WA0024.jpg,backend/data/Combined/Alluvial_soil/IMG-20220531-WA0024.jpg,Alluvial_soil
IMG-20220531-WA0025.jpg,backend/data/Combined/Alluvial_soil/IMG-20220531-WA0025.jpg,Alluvial_soil
IMG-20220531-WA0026.jpg,backend/data/Combined/Alluvial_soil/IMG-20220531-WA0026.jpg,Alluvial_soil
IMG-20220531-WA0027.jpg,backend/data/Combined/Alluvial_soil/IMG-20220531-WA0027.jpg,Alluvial_soil
IMG-20220531-WA0028.jpg,backend/data/Combined/Alluvial_soil/IMG-20220531-WA0028.jpg,Alluvial_soil
IMG-20220531-WA0029.jpg,backend/data/Combined/Alluvial_soil/IMG-20220531-WA0029.jpg,Alluvial_soil
IMG-20220531-WA0030.jpg,backend/data/Combined/Alluvial_soil/IMG-20220531-WA0030.jpg,Alluvial_soil
IMG-20220531-WA0031.jpg,backend/data/Combined/Alluvial_soil/IMG-20220531-WA0031.jpg,Alluvial_soil
IMG-20220531-WA0032.jpg,backend/data/Combined/Alluvial_soil/IMG-20220531-WA0032.jpg,Alluvial_soil
IMG-20220531-WA0033.jpg,backend/data/Combined/Alluvial_soil/IMG-20220531-WA0033.jpg,Alluvial_soil
IMG-20220531-WA0034.jpg,backend/data/Combined/Alluvial_soil/IMG-20220531-WA0034.jpg,Alluvial_soil
IMG-20220531-WA0035.jpg,backend/data/Combined/Alluvial_soil/IMG-20220531-WA0035.jpg,Alluvial_soil
IMG-20220531-WA0036.jpg,backend/data/Combined/Alluvial_soil/IMG-20220531-WA0036.jpg,Alluvial_soil
IMG-20220531-WA0037.jpg,backend/data/Combined/Alluvial_soil/IMG-20220531-WA0037.jpg,Alluvial_soil
IMG-20220531-WA0038.jpg,backend/data/Combined/Alluvial_soil/IMG-20220531-WA0038.jpg,Alluvial_soil
IMG-20220531-WA0039.jpg,backend/data/Combined/Alluvial_soil/IMG-20220531-WA0039.jpg,Alluvial_soil
IMG-20220531-WA0040.jpg,backend/data/Combined/Alluvial_soil/IMG-20220531-WA0040.jpg,Alluvial_soil
IMG-20220531-WA0041.jpg,backend/data/Combined/Alluvial_soil/IMG-20220531-WA0041.jpg,Alluvial_soil
IMG-20220531-WA0043.jpg,backend/data/Combined/Alluvial_soil/IMG-20220531-WA0043.jpg,Alluvial_soil
IMG-20220531-WA0044.jpg,backend/data/Combined/Alluvial_soil/IMG-20220531-WA0044.jpg,Alluvial_soil
IMG-20220531-WA0045.jpg,backend/data/Combined/Alluvial_soil/IMG-20220531-WA0045.jpg,Alluvial_soil
IMG-20220531-WA0046.jpg,backend/data/Combined/Alluvial_soil/IMG-20220531-WA0046.jpg,Alluvial_soil
IMG-20220531-WA0047.jpg,backend/data/Combined/Alluvial_soil/IMG-20220531-WA0047.jpg,Alluvial_soil
IMG-20220531-WA0048.jpg,backend/data/Combined/Alluvial_soil/IMG-20220531-WA0048.jpg,Alluvial_soil
IMG-20220531-WA0049.jpg,backend/data/Combined/Alluvial_soil/IMG-20220531-WA0049.jpg,Alluvial_soil
IMG-20220531-WA0050.jpg,backend/data/Combined/Alluvial_soil/IMG-20220531-WA0050.jpg,Alluvial_soil
IMG-20220531-WA0051.jpg,backend/data/Combined/Alluvial_soil/IMG-20220531-WA0051.jpg,Alluvial_soil
IMG-20220531-WA0052.jpg,backend/data/Combined/Alluvial_soil/IMG-20220531-WA0052.jpg,Alluvial_soil
IMG-20220531-WA0053.jpg,backend/data/Combined/Alluvial_soil/IMG-20220531-WA0053.jpg,Alluvial_soil
IMG-20220531-WA0054.jpg,backend/data/Combined/Alluvial_soil/IMG-20220531-WA0054.jpg,Alluvial_soil
IMG-20220531-WA0055.jpg,backend/data/Combined/Alluvial_soil/IMG-20220531-WA0055.jpg,Alluvial_soil
IMG-20220531-WA0056.jpg,backend/data/Combined/Alluvial_soil/IMG-20220531-WA0056.jpg,Alluvial_soil
IMG-20220531-WA0057.jpg,backend/data/Combined/Alluvial_soil/IMG-20220531-WA0057.jpg,Alluvial_soil
IMG-20220531-WA0058.jpg,backend/data/Combined/Alluvial_soil/IMG-20220531-WA0058.jpg,Alluvial_soil
IMG-20220531-WA0059.jpg,backend/data/Combined/Alluvial_soil/IMG-20220531-WA0059.jpg,Alluvial_soil
IMG-20220531-WA0060.jpg,backend/data/Combined/Alluvial_soil/IMG-20220531-WA0060.jpg,Alluvial_soil
IMG-20220531-WA0061.jpg,backend/data/Combined/Alluvial_soil/IMG-20220531-WA0061.jpg,Alluvial_soil
IMG-20220531-WA0062.jpg,backend/data/Combined/Alluvial_soil/IMG-20220531-WA0062.jpg,Alluvial_soil
IMG-20220531-WA0063.jpg,backend/data/Combined/Alluvial_soil/IMG-20220531-WA0063.jpg,Alluvial_soil
IMG-20220531-WA0064.jpg,backend/data/Combined/Alluvial_soil/IMG-20220531-WA0064.jpg,Alluvial_soil
IMG-20220531-WA0065.jpg,backend/data/Combined/Alluvial_soil/IMG-20220531-WA0065.jpg,Alluvial_soil
IMG-20220531-WA0066.jpg,backend/data/Combined/Alluvial_soil/IMG-20220531-WA0066.jpg,Alluvial_soil
IMG-20220531-WA0067.jpg,backend/data/Combined/Alluvial_soil/IMG-20220531-WA0067.jpg,Alluvial_soil
IMG-20220531-WA0068.jpg,backend/data/Combined/Alluvial_soil/IMG-20220531-WA0068.jpg,Alluvial_soil
IMG-20220531-WA0069.jpg,backend/data/Combined/Alluvial_soil/IMG-20220531-WA0069.jpg,Alluvial_soil
IMG-20220531-WA0070.jpg,backend/data/Combined/Alluvial_soil/IMG-20220531-WA0070.jpg,Alluvial_soil
IMG-20220531-WA0071.jpg,backend/data/Combined/Alluvial_soil/IMG-20220531-WA0071.jpg,Alluvial_soil
IMG-20220531-WA0072.jpg,backend/data/Combined/Alluvial_soil/IMG-20220531-WA0072.jpg,Alluvial_soil
IMG-20220531-WA0073.jpg,backend/data/Combined/Alluvial_soil/IMG-20220531-WA0073.jpg,Alluvial_soil
IMG-20220531-WA0074.jpg,backend/data/Combined/Alluvial_soil/IMG-20220531-WA0074.jpg,Alluvial_soil
IMG-20220531-WA0075.jpg,backend/data/Combined/Alluvial_soil/IMG-20220531-WA0075.jpg,Alluvial_soil
IMG-20220531-WA0076.jpg,backend/data/Combined/Alluvial_soil/IMG-20220531-WA0076.jpg,Alluvial_soil
IMG-20220531-WA0077.jpg,backend/data/Combined/Alluvial_soil/IMG-20220531-WA0077.jpg,Alluvial_soil
IMG-20220531-WA0078.jpg,backend/data/Combined/Alluvial_soil/IMG-20220531-WA0078.jpg,Alluvial_soil
IMG-20220531-WA0079.jpg,backend/data/Combined/Alluvial_soil/IMG-20220531-WA0079.jpg,Alluvial_soil
IMG-20220531-WA0080.jpg,backend/data/Combined/Alluvial_soil/IMG-20220531-WA0080.jpg,Alluvial_soil
IMG-20220531-WA0081.jpg,backend/data/Combined/Alluvial_soil/IMG-20220531-WA0081.jpg,Alluvial_soil
IMG-20220531-WA0082.jpg,backend/data/Combined/Alluvial_soil/IMG-20220531-WA0082.jpg,Alluvial_soil
IMG-20220531-WA0086.jpg,backend/data/Combined/Alluvial_soil/IMG-20220531-WA0086.jpg,Alluvial_soil
IMG-20220531-WA0087.jpg,backend/data/Combined/Alluvial_soil/IMG-20220531-WA0087.jpg,Alluvial_soil
IMG-20220531-WA0088.jpg,backend/data/Combined/Alluvial_soil/IMG-20220531-WA0088.jpg,Alluvial_soil
IMG-20220531-WA0089.jpg,backend/data/Combined/Alluvial_soil/IMG-20220531-WA0089.jpg,Alluvial_soil
IMG-20220531-WA0090.jpg,backend/data/Combined/Alluvial_soil/IMG-20220531-WA0090.jpg,Alluvial_soil
IMG-20220531-WA0091.jpg,backend/data/Combined/Alluvial_soil/IMG-20220531-WA0091.jpg,Alluvial_soil
IMG-20220531-WA0092.jpg,backend/data/Combined/Alluvial_soil/IMG-20220531-WA0092.jpg,Alluvial_soil
